task_id,dataset_name,model_name,horizon,n_support,n_query,seasonal_period,rmse,mae,smape
gold_prices_task_027,Gold prices,AutoARIMA,5,,352,,0.15909837700236493,0.12168112888270931,0.07415919364476803
gold_prices_task_027,Gold prices,Chronos2,5,,352,,0.13695570881728736,0.10891956676136365,0.06651489885914001
gold_prices_task_027,Gold prices,ChronosBolt_Mini,5,,352,,0.1392100522341042,0.10880948153409092,0.06654430356199978
gold_prices_task_027,Gold prices,ChronosBolt_Tiny,5,,352,,0.14423355878644337,0.11094904119318182,0.06802549563635696
gold_prices_task_027,Gold prices,Drift,5,,352,,0.13884214957008634,0.10923289358436522,0.06766009277762802
gold_prices_task_027,Gold prices,ETS,5,,352,,0.1516887541741197,0.12002024742165492,0.0738575527408131
gold_prices_task_027,Gold prices,LocalDLinear_L5_K3_ep20,5,,352,,0.16606587876700427,0.12833519912578845,0.07980052328023007
gold_prices_task_027,Gold prices,LocalFITS_L5_Cauto_ep20,5,,352,,0.14419324804990796,0.11511018909513951,0.07106781674372865
gold_prices_task_027,Gold prices,Naive,5,,352,,0.13479677464444562,0.10633522727272725,0.0651480300440981
gold_prices_task_027,Gold prices,SES,5,,352,,0.13643016546911635,0.10671448893785951,0.06579797207499408
gold_prices_task_027,Gold prices,SeasonalNaive,5,,352,,0.19048532513269648,0.15210227272727272,0.09353246679210153
gold_prices_task_027,Gold prices,Theta,5,,352,,0.13824626835057569,0.10789469300567787,0.06668343860577924
gold_prices_task_028,Gold prices,AdaptSmooth-Chronos2,5,,182,,0.14174824750354006,0.11022016412526649,0.07787111253245381
gold_prices_task_028,Gold prices,AutoARIMA,5,,182,,0.142033914090236,0.11204705678229723,0.07862647810825263
gold_prices_task_028,Gold prices,Chronos2,5,,182,,0.14885340086879453,0.11737637362637361,0.08291776712225686
gold_prices_task_028,Gold prices,ChronosBolt_Mini,5,,182,,0.14368943756789607,0.11173248626373626,0.07840801611658184
gold_prices_task_028,Gold prices,ChronosBolt_Tiny,5,,182,,0.15562263647582952,0.12248111263736262,0.08631173681754525
gold_prices_task_028,Gold prices,Drift,5,,182,,0.13981433790078526,0.10786537108779441,0.07692551472353217
gold_prices_task_028,Gold prices,ETS,5,,182,,0.14187991693344576,0.10922864580640913,0.07731834827072823
gold_prices_task_028,Gold prices,LocalDLinear_L5_K3_ep20,5,,182,,0.1648392833070901,0.12803583726778137,0.08839138680149432
gold_prices_task_028,Gold prices,LocalFITS_L5_Cauto_ep20,5,,182,,0.14694057230019966,0.11388720263491618,0.08010571434891861
gold_prices_task_028,Gold prices,Naive,5,,182,,0.13873842888094,0.10626373626373628,0.0752169438688486
gold_prices_task_028,Gold prices,SES,5,,182,,0.14052338886273527,0.10803599292334742,0.07604715025489964
gold_prices_task_028,Gold prices,SeasonalNaive,5,,182,,0.1771151608975929,0.1397252747252747,0.09778887176686393
gold_prices_task_028,Gold prices,Theta,5,,182,,0.14056992752495348,0.10829109829473069,0.07646678040432252
gold_prices_task_029,Gold prices,AdaptSmooth-Chronos2,5,,57,,0.060669192663135675,0.04723159290156453,0.05416335883108746
gold_prices_task_029,Gold prices,AutoARIMA,5,,57,,0.1339947480088956,0.11441326489357943,0.12373547754879492
gold_prices_task_029,Gold prices,Chronos2,5,,57,,0.05987451112658897,0.04659265350877193,0.05357727655660925
gold_prices_task_029,Gold prices,ChronosBolt_Mini,5,,57,,0.07399180734935835,0.05699013157894736,0.06486725031533008
gold_prices_task_029,Gold prices,ChronosBolt_Tiny,5,,57,,0.07342655176882602,0.059539473684210524,0.0682185815022119
gold_prices_task_029,Gold prices,Drift,5,,57,,0.06285706736784327,0.049572247547060154,0.05774327818091151
gold_prices_task_029,Gold prices,ETS,5,,57,,0.06472625360095317,0.051028278434315184,0.059357549533950886
gold_prices_task_029,Gold prices,LocalDLinear_L5_K3_ep20,5,,57,,0.15059658075367366,0.11006709220116599,0.1162806468315414
gold_prices_task_029,Gold prices,LocalFITS_L5_Cauto_ep20,5,,57,,0.06923359058751284,0.05370607978419254,0.0610033807797897
gold_prices_task_029,Gold prices,Naive,5,,57,,0.061757874702092014,0.049122807017543846,0.05649997186734526
gold_prices_task_029,Gold prices,SES,5,,57,,0.06368044578080188,0.05085056298053343,0.0584077967432021
gold_prices_task_029,Gold prices,SeasonalNaive,5,,57,,0.10849043938797782,0.08614035087719299,0.0956447133657934
gold_prices_task_029,Gold prices,Theta,5,,57,,0.06376819186887382,0.05031043494747162,0.05811344476414142
gold_prices_task_030,Gold prices,AdaptSmooth-Chronos2,5,,76,,0.1330225075582699,0.10372064749757452,0.060900886527189405
gold_prices_task_030,Gold prices,AutoARIMA,5,,76,,0.1712127745151282,0.13243652338914924,0.07693775755524607
gold_prices_task_030,Gold prices,Chronos2,5,,76,,0.13291732995197617,0.10262746710526319,0.06036315262553327
gold_prices_task_030,Gold prices,ChronosBolt_Mini,5,,76,,0.1449464120861387,0.10914473684210527,0.06381632345781994
gold_prices_task_030,Gold prices,ChronosBolt_Tiny,5,,76,,0.14222524260498223,0.1080674342105263,0.06369133307344231
gold_prices_task_030,Gold prices,Drift,5,,76,,0.13507390038953368,0.10475626454434708,0.061724746511536664
gold_prices_task_030,Gold prices,ETS,5,,76,,0.158652050262907,0.12543712996570378,0.0732400372728201
gold_prices_task_030,Gold prices,LocalDLinear_L5_K3_ep20,5,,76,,0.1660814985248431,0.12923019697791652,0.07543396319693282
gold_prices_task_030,Gold prices,LocalFITS_L5_Cauto_ep20,5,,76,,0.1325375192683088,0.10309312255758989,0.060563811882734624
gold_prices_task_030,Gold prices,Naive,5,,76,,0.13198385068676113,0.10434210526315789,0.06150284314874788
gold_prices_task_030,Gold prices,SES,5,,76,,0.13152418591088108,0.10478366303236497,0.06159596786767638
gold_prices_task_030,Gold prices,SeasonalNaive,5,,76,,0.165537402356529,0.13263157894736843,0.07748811442801044
gold_prices_task_030,Gold prices,Theta,5,,76,,0.13429731328820024,0.10645680826178616,0.06247997256051416
gold_prices_task_031,Gold prices,AdaptSmooth-Chronos2,5,,349,,0.4908655707492482,0.3099559655580554,0.04936281167732944
gold_prices_task_031,Gold prices,AutoARIMA,5,,349,,0.5205503892483111,0.3577432231526102,0.05723838740411882
gold_prices_task_031,Gold prices,Chronos2,5,,349,,0.535068767097623,0.3324668696275072,0.05344082226938721
gold_prices_task_031,Gold prices,ChronosBolt_Mini,5,,349,,0.5033443867997133,0.31007521489971346,0.0500196065510003
gold_prices_task_031,Gold prices,ChronosBolt_Tiny,5,,349,,0.5069383822887157,0.31004118911174783,0.050130180892198214
gold_prices_task_031,Gold prices,Drift,5,,349,,0.4722386043203315,0.2947219951811169,0.047867604891322545
gold_prices_task_031,Gold prices,ETS,5,,349,,0.4776895438397242,0.29596261267096224,0.0481326376290033
gold_prices_task_031,Gold prices,LocalDLinear_L5_K3_ep20,5,,349,,0.6136094176477831,0.4313433219231986,0.07421603154712582
gold_prices_task_031,Gold prices,LocalFITS_L5_Cauto_ep20,5,,349,,0.4993413724568865,0.32255605351959055,0.052204318245295575
gold_prices_task_031,Gold prices,Naive,5,,349,,0.4676595386882154,0.29621776504298,0.048754680722640414
gold_prices_task_031,Gold prices,SES,5,,349,,0.4737611463467974,0.2978811466952738,0.049080482335350714
gold_prices_task_031,Gold prices,SeasonalNaive,5,,349,,0.6572803652247864,0.413839541547278,0.06860707260148022
gold_prices_task_031,Gold prices,Theta,5,,349,,0.4787217267841031,0.300725646043256,0.04961159138752067
gold_prices_task_032,Gold prices,AdaptSmooth-Chronos2,5,,383,,0.43802912366198166,0.2585599095410387,0.05263896119748672
gold_prices_task_032,Gold prices,AutoARIMA,5,,383,,0.5830184751584536,0.33757958035554725,0.06502660918783194
gold_prices_task_032,Gold prices,Chronos2,5,,383,,0.45048755392058626,0.2633249020887729,0.05378738606498688
gold_prices_task_032,Gold prices,ChronosBolt_Mini,5,,383,,0.4499955917067222,0.2757857375979112,0.0593588271779017
gold_prices_task_032,Gold prices,ChronosBolt_Tiny,5,,383,,0.47141388136979984,0.29035084856396864,0.06243307554720118
gold_prices_task_032,Gold prices,Drift,5,,383,,0.43992707063746156,0.2651696922483683,0.05556560836822622
gold_prices_task_032,Gold prices,ETS,5,,383,,0.4357571480755437,0.2590442338452416,0.0571564010980546
gold_prices_task_032,Gold prices,LocalDLinear_L5_K3_ep20,5,,383,,0.5747350378628197,0.34673882427165775,0.07419133896515628
gold_prices_task_032,Gold prices,LocalFITS_L5_Cauto_ep20,5,,383,,0.4694194862495132,0.27061482774370954,0.05573281753257016
gold_prices_task_032,Gold prices,Naive,5,,383,,0.42920169992290363,0.2593211488250653,0.05411218575796007
gold_prices_task_032,Gold prices,SES,5,,383,,0.4338110937565591,0.25918200436947136,0.05408534599486967
gold_prices_task_032,Gold prices,SeasonalNaive,5,,383,,0.5839741848437897,0.34926892950391647,0.07609525212188295
gold_prices_task_032,Gold prices,Theta,5,,383,,0.43364922263806754,0.2595862740181789,0.055229445827651234
gold_prices_task_033,Gold prices,AdaptSmooth-Chronos2,5,,284,,0.5073337182746821,0.27393753042062663,0.05948137024683474
gold_prices_task_033,Gold prices,AutoARIMA,5,,284,,0.5642790103202402,0.3423733216493498,0.07592789816286165
gold_prices_task_033,Gold prices,Chronos2,5,,284,,0.5046795605393578,0.2741384242957746,0.05935618011356366
gold_prices_task_033,Gold prices,ChronosBolt_Mini,5,,284,,0.5138748082915122,0.28099196742957744,0.06173389899552234
gold_prices_task_033,Gold prices,ChronosBolt_Tiny,5,,284,,0.5311659400407512,0.2912169894366198,0.06522982844153885
gold_prices_task_033,Gold prices,Drift,5,,284,,0.4991755526472913,0.26739927846323963,0.06250597013249992
gold_prices_task_033,Gold prices,ETS,5,,284,,0.5342796703705021,0.28915223039576426,0.06491567880121946
gold_prices_task_033,Gold prices,LocalDLinear_L5_K3_ep20,5,,284,,0.6579703232812459,0.37881562541907937,0.08434576950130797
gold_prices_task_033,Gold prices,LocalFITS_L5_Cauto_ep20,5,,284,,0.5232864067760651,0.28587192758707936,0.06243523522281878
gold_prices_task_033,Gold prices,Naive,5,,284,,0.498941485180179,0.27066901408450705,0.05926593848231098
gold_prices_task_033,Gold prices,SES,5,,284,,0.5170181596312986,0.28028195642235687,0.060279708506907115
gold_prices_task_033,Gold prices,SeasonalNaive,5,,284,,0.6183992283580266,0.35739436619718307,0.08318568293862387
gold_prices_task_033,Gold prices,Theta,5,,284,,0.517308545308448,0.2787677335322146,0.061659267964370414
gold_prices_task_034,Gold prices,AdaptSmooth-Chronos2,5,,314,,0.5731797723266625,0.4087628685549885,0.06086685982407699
gold_prices_task_034,Gold prices,AutoARIMA,5,,314,,0.6622284210055668,0.4825123793045094,0.0712819936070846
gold_prices_task_034,Gold prices,Chronos2,5,,314,,0.58456161548205,0.42076234076433117,0.06246004689182547
gold_prices_task_034,Gold prices,ChronosBolt_Mini,5,,314,,0.6023498275414808,0.43446457006369427,0.0638115920251511
gold_prices_task_034,Gold prices,ChronosBolt_Tiny,5,,314,,0.6138796490575902,0.44240445859872607,0.06541881708826008
gold_prices_task_034,Gold prices,Drift,5,,314,,0.5811186702476271,0.4179971637223226,0.06260137169725855
gold_prices_task_034,Gold prices,ETS,5,,314,,0.5849733361104984,0.41756492514876153,0.06217267463561418
gold_prices_task_034,Gold prices,LocalDLinear_L5_K3_ep20,5,,314,,0.7053405895214165,0.5419894354814176,0.08065210177166958
gold_prices_task_034,Gold prices,LocalFITS_L5_Cauto_ep20,5,,314,,0.6108158996893687,0.43484513179511786,0.06458930007822296
gold_prices_task_034,Gold prices,Naive,5,,314,,0.5710639305181633,0.40777070063694276,0.06082781243392215
gold_prices_task_034,Gold prices,SES,5,,314,,0.5758870996616454,0.40837774641953994,0.06068380820728442
gold_prices_task_034,Gold prices,SeasonalNaive,5,,314,,0.7738630452081644,0.5294585987261147,0.07823940871891545
gold_prices_task_034,Gold prices,Theta,5,,314,,0.5803409426294359,0.41239128142741516,0.061384838464833606
gold_prices_task_035,Gold prices,AdaptSmooth-Chronos2,5,,363,,0.39440668341274815,0.1795785559073316,0.06118382958919494
gold_prices_task_035,Gold prices,AutoARIMA,5,,363,,0.39834313585484565,0.19424807919806827,0.07223627948294004
gold_prices_task_035,Gold prices,Chronos2,5,,363,,0.39059588863631084,0.1826553891184573,0.0633610354548695
gold_prices_task_035,Gold prices,ChronosBolt_Mini,5,,363,,0.38351782623481834,0.19773028581267219,0.07483464023240798
gold_prices_task_035,Gold prices,ChronosBolt_Tiny,5,,363,,0.39132481906084016,0.19489238980716253,0.07130474697985925
gold_prices_task_035,Gold prices,Drift,5,,363,,0.3945311812913491,0.18664363849805782,0.07150835051966901
gold_prices_task_035,Gold prices,ETS,5,,363,,0.42557828605322806,0.19077569636391253,0.07187838423482594
gold_prices_task_035,Gold prices,LocalDLinear_L5_K3_ep20,5,,363,,0.5260081037906384,0.25246903947562227,0.0850451894472631
gold_prices_task_035,Gold prices,LocalFITS_L5_Cauto_ep20,5,,363,,0.42316269592715866,0.1950869548550651,0.06712013674132317
gold_prices_task_035,Gold prices,Naive,5,,363,,0.39324741088886894,0.1819834710743802,0.06253317739566895
gold_prices_task_035,Gold prices,SES,5,,363,,0.40287961444059145,0.1844513465228208,0.0627606577152159
gold_prices_task_035,Gold prices,SeasonalNaive,5,,363,,0.4948926477352125,0.2539118457300275,0.08976505143971518
gold_prices_task_035,Gold prices,Theta,5,,363,,0.4023300302422232,0.1853409735219122,0.06578767479012583
gold_prices_task_036,Gold prices,AdaptSmooth-Chronos2,5,,131,,0.9239265029649082,0.693274813952757,0.0706096781104119
gold_prices_task_036,Gold prices,AutoARIMA,5,,131,,0.8732832668282022,0.673206106870229,0.06944103446584986
gold_prices_task_036,Gold prices,Chronos2,5,,131,,0.9815771322252946,0.7284828244274809,0.07407570988571996
gold_prices_task_036,Gold prices,ChronosBolt_Mini,5,,131,,0.9346822093835787,0.7189599236641222,0.072931436583264
gold_prices_task_036,Gold prices,ChronosBolt_Tiny,5,,131,,0.9064310098250826,0.6952671755725192,0.07223536891520217
gold_prices_task_036,Gold prices,Drift,5,,131,,0.8926141470919522,0.6843547377206214,0.07061761909479689
gold_prices_task_036,Gold prices,ETS,5,,131,,0.9061626349615649,0.689746936983404,0.07094676554119082
gold_prices_task_036,Gold prices,LocalDLinear_L5_K3_ep20,5,,131,,1.1568275061469153,0.8385818213542909,0.08597893979027628
gold_prices_task_036,Gold prices,LocalFITS_L5_Cauto_ep20,5,,131,,0.9883140818462578,0.747443537093301,0.07596084092621083
gold_prices_task_036,Gold prices,Naive,5,,131,,0.8732832668282023,0.673206106870229,0.06944103446584987
gold_prices_task_036,Gold prices,SES,5,,131,,0.8847586367380369,0.6778939966319416,0.0697266795392029
gold_prices_task_036,Gold prices,SeasonalNaive,5,,131,,1.1984821825896006,0.9235877862595421,0.09341701352892849
gold_prices_task_036,Gold prices,Theta,5,,131,,0.9054705772886757,0.6897309871805706,0.07106279866097995
gold_prices_task_037,Gold prices,AdaptSmooth-Chronos2,5,,347,,0.4659746698614899,0.24530703528070524,0.05568705735720536
gold_prices_task_037,Gold prices,AutoARIMA,5,,347,,0.47517273700776214,0.2521267997477275,0.055263700065214624
gold_prices_task_037,Gold prices,Chronos2,5,,347,,0.47281576457806684,0.24501125720461095,0.05408447916885538
gold_prices_task_037,Gold prices,ChronosBolt_Mini,5,,347,,0.4818457458568481,0.25710104466858785,0.05830189510659279
gold_prices_task_037,Gold prices,ChronosBolt_Tiny,5,,347,,0.4777747744326859,0.2669209293948127,0.06362788219043439
gold_prices_task_037,Gold prices,Drift,5,,347,,0.4685697700657992,0.24826744173757526,0.05518809098896198
gold_prices_task_037,Gold prices,ETS,5,,347,,0.4793431696787175,0.25156052624020003,0.058392348039748236
gold_prices_task_037,Gold prices,LocalDLinear_L5_K3_ep20,5,,347,,0.5805559985328695,0.32521654538531125,0.07543896403241354
gold_prices_task_037,Gold prices,LocalFITS_L5_Cauto_ep20,5,,347,,0.48334079068634006,0.2583290311857328,0.058101894579603075
gold_prices_task_037,Gold prices,Naive,5,,347,,0.4583930709476261,0.24642651296829973,0.05471746922271639
gold_prices_task_037,Gold prices,SES,5,,347,,0.4667013055780709,0.24741383379997417,0.05474533763357614
gold_prices_task_037,Gold prices,SeasonalNaive,5,,347,,0.56571395303374,0.3206340057636888,0.07581828557565864
gold_prices_task_037,Gold prices,Theta,5,,347,,0.4708746896041474,0.24775582657928735,0.055910306789012466
gold_prices_task_038,Gold prices,AdaptSmooth-Chronos2,5,,321,,0.13472202814969583,0.10134237830046157,0.0701094690572745
gold_prices_task_038,Gold prices,AutoARIMA,5,,321,,0.13750773212632678,0.1019318170582329,0.07014984663243214
gold_prices_task_038,Gold prices,Chronos2,5,,321,,0.13739861916724427,0.10374123831775701,0.0719421299051846
gold_prices_task_038,Gold prices,ChronosBolt_Mini,5,,321,,0.137870225552937,0.10479604750778818,0.07241021188003818
gold_prices_task_038,Gold prices,ChronosBolt_Tiny,5,,321,,0.14479282262980145,0.11100369937694704,0.07698259351736143
gold_prices_task_038,Gold prices,Drift,5,,321,,0.1349025053639241,0.10170114605150406,0.07058866081011694
gold_prices_task_038,Gold prices,ETS,5,,321,,0.13476042240205877,0.10140408657602418,0.070354495595335
gold_prices_task_038,Gold prices,LocalDLinear_L5_K3_ep20,5,,321,,0.1600920356369237,0.11876154772589141,0.08072888347725454
gold_prices_task_038,Gold prices,LocalFITS_L5_Cauto_ep20,5,,321,,0.14259289230708558,0.10779598369033909,0.07426359522558766
gold_prices_task_038,Gold prices,Naive,5,,321,,0.1332495842897667,0.09990654205607478,0.06897147848995934
gold_prices_task_038,Gold prices,SES,5,,321,,0.1330697504371835,0.09993364624116964,0.06903850435250188
gold_prices_task_038,Gold prices,SeasonalNaive,5,,321,,0.16569874702711285,0.1259190031152648,0.08680281666735633
gold_prices_task_038,Gold prices,Theta,5,,321,,0.13352197572108782,0.10034171234654747,0.06950191626171451
gold_prices_task_039,Gold prices,AdaptSmooth-Chronos2,5,,147,,0.1492203241655448,0.12168344387723444,0.06588870566432836
gold_prices_task_039,Gold prices,AutoARIMA,5,,147,,0.15067174680016257,0.11895920746946834,0.06430496904755159
gold_prices_task_039,Gold prices,Chronos2,5,,147,,0.15936934138614003,0.13128613945578232,0.07118288124305541
gold_prices_task_039,Gold prices,ChronosBolt_Mini,5,,147,,0.15564084062074662,0.12434098639455785,0.06756284548960974
gold_prices_task_039,Gold prices,ChronosBolt_Tiny,5,,147,,0.15268626190252682,0.1208142006802721,0.0651580912426923
gold_prices_task_039,Gold prices,Drift,5,,147,,0.14773980495211467,0.11900249030120644,0.06434516868559502
gold_prices_task_039,Gold prices,ETS,5,,147,,0.1563957088137369,0.1252617405248572,0.06665211284391692
gold_prices_task_039,Gold prices,LocalDLinear_L5_K3_ep20,5,,147,,0.14967342029341146,0.1199154365630377,0.06406264151556963
gold_prices_task_039,Gold prices,LocalFITS_L5_Cauto_ep20,5,,147,,0.15036822514929407,0.12046184225147276,0.06496765907505914
gold_prices_task_039,Gold prices,Naive,5,,147,,0.144784616012937,0.11666666666666668,0.06322103912227905
gold_prices_task_039,Gold prices,SES,5,,147,,0.1422038590246761,0.11263967982839604,0.06087163365638956
gold_prices_task_039,Gold prices,SeasonalNaive,5,,147,,0.1990043242958187,0.15687074829931974,0.08365941308011514
gold_prices_task_039,Gold prices,Theta,5,,147,,0.14284430406288764,0.11332908619509803,0.061211059813876006
gold_prices_task_040,Gold prices,AdaptSmooth-Chronos2,5,,202,,0.4963713613215819,0.3718771153078597,0.052507344477452506
gold_prices_task_040,Gold prices,AutoARIMA,5,,202,,0.48381669646148234,0.36830010227525406,0.05138438292263101
gold_prices_task_040,Gold prices,Chronos2,5,,202,,0.4979488947618565,0.3787561881188119,0.05364843573230093
gold_prices_task_040,Gold prices,ChronosBolt_Mini,5,,202,,0.5112873694251241,0.3869554455445544,0.054153623911012284
gold_prices_task_040,Gold prices,ChronosBolt_Tiny,5,,202,,0.5196586116965599,0.39352103960396045,0.055176560898299594
gold_prices_task_040,Gold prices,Drift,5,,202,,0.49771242614192757,0.3718768227944203,0.05249515962324456
gold_prices_task_040,Gold prices,ETS,5,,202,,0.48330963922407943,0.35869853623447984,0.05050956307607425
gold_prices_task_040,Gold prices,LocalDLinear_L5_K3_ep20,5,,202,,0.5442477610919202,0.4272837338589205,0.05966120761990046
gold_prices_task_040,Gold prices,LocalFITS_L5_Cauto_ep20,5,,202,,0.4941183525137649,0.3633306089722284,0.05103358174230236
gold_prices_task_040,Gold prices,Naive,5,,202,,0.4934662206180775,0.36762376237623773,0.05180640336351261
gold_prices_task_040,Gold prices,SES,5,,202,,0.4786251261345818,0.3546372526096717,0.04985551336956071
gold_prices_task_040,Gold prices,SeasonalNaive,5,,202,,0.5781217453748367,0.4056435643564356,0.056213359970829255
gold_prices_task_040,Gold prices,Theta,5,,202,,0.4816223630568316,0.3560517595363572,0.05004829483767042
gold_prices_task_041,Gold prices,AdaptSmooth-Chronos2,5,,139,,0.15932551214888332,0.09867386852025789,0.04563028402407507
gold_prices_task_041,Gold prices,AutoARIMA,5,,139,,0.30815634555285976,0.2533585454641445,0.13787167943586373
gold_prices_task_041,Gold prices,Chronos2,5,,139,,0.16953202702636638,0.10121065647482017,0.04861417990944881
gold_prices_task_041,Gold prices,ChronosBolt_Mini,5,,139,,0.2107555774426094,0.1355924010791367,0.06743747717510759
gold_prices_task_041,Gold prices,ChronosBolt_Tiny,5,,139,,0.23495343227916346,0.11784734712230217,0.05470530174343044
gold_prices_task_041,Gold prices,Drift,5,,139,,0.3218617612448394,0.26769822972603163,0.1468406355831252
gold_prices_task_041,Gold prices,ETS,5,,139,,0.24847568616864904,0.1778397269317252,0.08458231190446282
gold_prices_task_041,Gold prices,LocalDLinear_L5_K3_ep20,5,,139,,0.705111830645555,0.40318790792561265,0.1468490458089342
gold_prices_task_041,Gold prices,LocalFITS_L5_Cauto_ep20,5,,139,,0.17663376889363025,0.12666112930654624,0.0583546648888186
gold_prices_task_041,Gold prices,Naive,5,,139,,0.18639518627804177,0.12568345323741006,0.05463133067934859
gold_prices_task_041,Gold prices,SES,5,,139,,0.18639518627804177,0.12568345323741006,0.05463133067934859
gold_prices_task_041,Gold prices,SeasonalNaive,5,,139,,0.326528503058083,0.2058273381294964,0.0838112343315043
gold_prices_task_041,Gold prices,Theta,5,,139,,0.155618642476215,0.12021360200894804,0.06308544642401531
gold_prices_task_042,Gold prices,AdaptSmooth-Chronos2,5,,352,,0.9365120462880808,0.6684279215473535,0.06944952900812278
gold_prices_task_042,Gold prices,AutoARIMA,5,,352,,1.2011341963866637,0.8842113742038387,0.09966394408106174
gold_prices_task_042,Gold prices,Chronos2,5,,352,,1.0048407361403608,0.7117436079545455,0.07422692408868749
gold_prices_task_042,Gold prices,ChronosBolt_Mini,5,,352,,1.1078415418042236,0.7729687500000001,0.0780202166992139
gold_prices_task_042,Gold prices,ChronosBolt_Tiny,5,,352,,1.0419139062648994,0.7324857954545454,0.07237695261002575
gold_prices_task_042,Gold prices,Drift,5,,352,,1.2011280050675068,0.884198391490414,0.09966203408127666
gold_prices_task_042,Gold prices,ETS,5,,352,,1.162503438376837,0.8049040659746339,0.08453618708929235
gold_prices_task_042,Gold prices,LocalDLinear_L5_K3_ep20,5,,352,,1.1300702093659025,0.8309927300431513,0.08962545937133236
gold_prices_task_042,Gold prices,LocalFITS_L5_Cauto_ep20,5,,352,,0.9153198713949571,0.6753512277386406,0.06977684206593598
gold_prices_task_042,Gold prices,Naive,5,,352,,0.8870093073714822,0.6444034090909091,0.06673658073133854
gold_prices_task_042,Gold prices,SES,5,,352,,0.8871101976628037,0.6439887979721793,0.06668132585792722
gold_prices_task_042,Gold prices,SeasonalNaive,5,,352,,1.158570828062041,0.8400568181818181,0.08723629200589798
gold_prices_task_042,Gold prices,Theta,5,,352,,0.9201770120198741,0.6666448084785597,0.07032903934243927
gold_prices_task_043,Gold prices,AdaptSmooth-Chronos2,5,,70,,0.1578421853812245,0.11941913293039297,0.06155680525830528
gold_prices_task_043,Gold prices,AutoARIMA,5,,70,,0.15167344667148946,0.11955703812124498,0.06115471375750695
gold_prices_task_043,Gold prices,Chronos2,5,,70,,0.16979167990432317,0.12705803571428573,0.06615326396619169
gold_prices_task_043,Gold prices,ChronosBolt_Mini,5,,70,,0.16467204369730287,0.12185267857142859,0.06376211798283567
gold_prices_task_043,Gold prices,ChronosBolt_Tiny,5,,70,,0.15838103037059076,0.11866071428571429,0.06177600755936177
gold_prices_task_043,Gold prices,Drift,5,,70,,0.15783507662301177,0.12467524680711647,0.063158582864443
gold_prices_task_043,Gold prices,ETS,5,,70,,0.15410025090448437,0.12262164035165975,0.061690070231176806
gold_prices_task_043,Gold prices,LocalDLinear_L5_K3_ep20,5,,70,,0.16921472413850502,0.13021463578087947,0.06757644047133063
gold_prices_task_043,Gold prices,LocalFITS_L5_Cauto_ep20,5,,70,,0.17199963845821772,0.13877998617717202,0.071302593375264
gold_prices_task_043,Gold prices,Naive,5,,70,,0.15491472308522336,0.12385714285714289,0.06284555920303454
gold_prices_task_043,Gold prices,SES,5,,70,,0.15308679962077243,0.12054478692484556,0.061718973912232085
gold_prices_task_043,Gold prices,SeasonalNaive,5,,70,,0.21858309959503142,0.17185714285714285,0.08921593221871107
gold_prices_task_043,Gold prices,Theta,5,,70,,0.15618699534383876,0.12281768964938042,0.06293579827163802
gold_prices_task_044,Gold prices,AdaptSmooth-Chronos2,5,,202,,0.17544531319635168,0.13694151607837518,0.07577645880836491
gold_prices_task_044,Gold prices,AutoARIMA,5,,202,,0.17898990285987637,0.14178385615047728,0.07866966590844476
gold_prices_task_044,Gold prices,Chronos2,5,,202,,0.1834941396883537,0.14337097772277227,0.07940844589949468
gold_prices_task_044,Gold prices,ChronosBolt_Mini,5,,202,,0.18253786386254903,0.14062190594059407,0.07801923686749652
gold_prices_task_044,Gold prices,ChronosBolt_Tiny,5,,202,,0.18292208412705707,0.14254331683168317,0.07976864751488524
gold_prices_task_044,Gold prices,Drift,5,,202,,0.17762498019365555,0.13657252940208417,0.0749263321176609
gold_prices_task_044,Gold prices,ETS,5,,202,,0.18973177027350915,0.14518451867421522,0.08038425438179167
gold_prices_task_044,Gold prices,LocalDLinear_L5_K3_ep20,5,,202,,0.1953163386665851,0.15449617416551797,0.08821596400075832
gold_prices_task_044,Gold prices,LocalFITS_L5_Cauto_ep20,5,,202,,0.1761461037775497,0.13748573470823836,0.07581070077973691
gold_prices_task_044,Gold prices,Naive,5,,202,,0.1727013102852941,0.13386138613861387,0.07376972985328005
gold_prices_task_044,Gold prices,SES,5,,202,,0.17238865093744096,0.134541882120655,0.07445270603282803
gold_prices_task_044,Gold prices,SeasonalNaive,5,,202,,0.20323619386086106,0.16207920792079208,0.09167338179612229
gold_prices_task_044,Gold prices,Theta,5,,202,,0.17511747216613327,0.13698107296448975,0.0757605996504682
gold_prices_task_045,Gold prices,AdaptSmooth-Chronos2,5,,331,,0.40513970715778747,0.22528183335844829,0.05519177839739538
gold_prices_task_045,Gold prices,AutoARIMA,5,,331,,0.4291919054335743,0.25519239259865295,0.0628275266944322
gold_prices_task_045,Gold prices,Chronos2,5,,331,,0.42504984896950304,0.23207798338368582,0.054643112012456835
gold_prices_task_045,Gold prices,ChronosBolt_Mini,5,,331,,0.41983793571494815,0.23329777190332326,0.05547586071656732
gold_prices_task_045,Gold prices,ChronosBolt_Tiny,5,,331,,0.4252823793666667,0.24934667673716013,0.06284559889247225
gold_prices_task_045,Gold prices,Drift,5,,331,,0.39212148684962933,0.22038171219649333,0.05434857953394698
gold_prices_task_045,Gold prices,ETS,5,,331,,0.427993173558361,0.23695026795517107,0.0589874603975697
